term	gene
H.PeripheralBlood.Normal.Granulocyte.25799053	CCR3
H.PeripheralBlood.Normal.Granulocyte.25799053	CD14
H.PeripheralBlood.Normal.Granulocyte.25799053	FUT4
H.PeripheralBlood.Normal.Granulocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.Granulocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.Granulocyte.25799053	ENPP3
H.PeripheralBlood.Normal.Granulocyte.25799053	CD44
H.PeripheralBlood.Normal.Granulocyte.25799053	PTPRC
H.PeripheralBlood.Normal.Granulocyte.25799053	ITGA4
H.PeripheralBlood.Normal.Granulocyte.25799053	CD63
H.PeripheralBlood.Normal.Granulocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	ITGAM
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	ITGAX
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	IL3RA
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	CD14
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	FUT4
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	CD33
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.ClassicalMonocyte.25799053	HLA-DR family
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	ITGAM
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	ITGAX
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	IL3RA
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	CD14
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	FUT4
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	CD33
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.IntermediateMonocyte.25799053	HLA-DR family
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	ITGAM
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	ITGAX
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	IL3RA
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	CD14
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	FUT4
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	CD33
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.Non.ClassicalMonocyte.25799053	HLA-DR family
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	ITGAM
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	ITGAX
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	IL3RA
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	CD14
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	FUT4
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	CD33
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.SuppressiveMonocyte.25799053	HLA-DR family
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	ITGAM
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	ITGAX
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	IL3RA
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	CD14
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	FUT4
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	FCGR3A
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	FCGR3B
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	CD33
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	CEACAM8
H.PeripheralBlood.Normal.MonocyteDerivedDendriticCell.25799053	HLA-DR family
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	ITGAM
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	ITGAX
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	IL3RA
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	CD14
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	FUT4
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	FCGR3A
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	FCGR3B
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	CD33
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	CEACAM8
H.PeripheralBlood.Normal.Cd16.DendriticCell.25799053	HLA-DR family
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	ITGAM
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	ITGAX
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	IL3RA
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	CD14
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	FUT4
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	FCGR3A
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	FCGR3B
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	CD33
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	CEACAM8
H.PeripheralBlood.Normal.ImmatureMyeloidCell.25799053	HLA-DR family
H.PeripheralBlood.Normal.Neutrophil.25799053	ITGAM
H.PeripheralBlood.Normal.Neutrophil.25799053	ITGAX
H.PeripheralBlood.Normal.Neutrophil.25799053	IL3RA
H.PeripheralBlood.Normal.Neutrophil.25799053	CD14
H.PeripheralBlood.Normal.Neutrophil.25799053	FUT4
H.PeripheralBlood.Normal.Neutrophil.25799053	FCGR3A
H.PeripheralBlood.Normal.Neutrophil.25799053	FCGR3B
H.PeripheralBlood.Normal.Neutrophil.25799053	CD33
H.PeripheralBlood.Normal.Neutrophil.25799053	CEACAM8
H.PeripheralBlood.Normal.Neutrophil.25799053	HLA-DR family
H.PeripheralBlood.Normal.Granulocyte.25799053	ITGAM
H.PeripheralBlood.Normal.Granulocyte.25799053	ITGAX
H.PeripheralBlood.Normal.Granulocyte.25799053	IL3RA
H.PeripheralBlood.Normal.Granulocyte.25799053	CD14
H.PeripheralBlood.Normal.Granulocyte.25799053	FUT4
H.PeripheralBlood.Normal.Granulocyte.25799053	FCGR3A
H.PeripheralBlood.Normal.Granulocyte.25799053	FCGR3B
H.PeripheralBlood.Normal.Granulocyte.25799053	CD33
H.PeripheralBlood.Normal.Granulocyte.25799053	CEACAM8
H.PeripheralBlood.Normal.Granulocyte.25799053	HLA-DR family
H.PeripheralBlood.Normal.Eosinophil.25799053	ITGAM
H.PeripheralBlood.Normal.Eosinophil.25799053	ITGAX
H.PeripheralBlood.Normal.Eosinophil.25799053	IL3RA
H.PeripheralBlood.Normal.Eosinophil.25799053	CD14
H.PeripheralBlood.Normal.Eosinophil.25799053	FUT4
H.PeripheralBlood.Normal.Eosinophil.25799053	FCGR3A
H.PeripheralBlood.Normal.Eosinophil.25799053	FCGR3B
H.PeripheralBlood.Normal.Eosinophil.25799053	CD33
H.PeripheralBlood.Normal.Eosinophil.25799053	CEACAM8
H.PeripheralBlood.Normal.Eosinophil.25799053	HLA-DR family
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	ENG
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	ALCAM
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	CD34
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	CD44
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	NT5E
H.Undefined.Normal.UnrestrictedSomaticStemCell.23054438	THY1
H.Undefined.Normal.MesenchymalStemCell.23054438	ENG
H.Undefined.Normal.MesenchymalStemCell.23054438	ALCAM
H.Undefined.Normal.MesenchymalStemCell.23054438	CD34
H.Undefined.Normal.MesenchymalStemCell.23054438	CD44
H.Undefined.Normal.MesenchymalStemCell.23054438	NT5E
H.Undefined.Normal.MesenchymalStemCell.23054438	THY1
H.OvarianFollicle.Normal.GranulosaCell.25775029	CHST8
H.OvarianFollicle.Normal.GranulosaCell.25775029	FSHR
H.OvarianFollicle.Normal.GranulosaCell.25775029	GLDC
H.OvarianFollicle.Normal.GranulosaCell.25775029	GPX3
H.OvarianFollicle.Normal.GranulosaCell.25775029	MGARP
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	ENG
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	ITGB1
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	PECAM1
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	CD44
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	PTPRC
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	NT5E
H.AdiposeTissue.Normal.MesenchymalStemCell.23025577	THY1
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	CD14
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	CD19
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	ITGB1
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	CD34
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	NT5E
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	CD9
H.NasalConcha.Normal.MesenchymalStromalCell.22588732	HLA-DR family
H.PeripheralBlood.Normal.Monocyte.26312867	KIT
H.PeripheralBlood.Normal.Monocyte.26312867	KIR2DL1
H.PeripheralBlood.Normal.Monocyte.26312867	KIR2DL3
H.PeripheralBlood.Normal.Monocyte.26312867	FCGR3A
H.PeripheralBlood.Normal.Monocyte.26312867	FCGR3B
H.PeripheralBlood.Normal.Monocyte.26312867	KLRB1
H.PeripheralBlood.Normal.Monocyte.26312867	CD3D
H.PeripheralBlood.Normal.Monocyte.26312867	CD3E
H.PeripheralBlood.Normal.Monocyte.26312867	CD3G
H.PeripheralBlood.Normal.Monocyte.26312867	ITGA1
H.PeripheralBlood.Normal.Monocyte.26312867	ITGA2
H.PeripheralBlood.Normal.Monocyte.26312867	NCAM1
H.PeripheralBlood.Normal.Monocyte.26312867	B3GAT1
H.PeripheralBlood.Normal.Monocyte.26312867	CXCR6
H.PeripheralBlood.Normal.Monocyte.26312867	KLRC2
H.PeripheralBlood.Normal.Monocyte.26312867	NCR1
H.Breast.Normal.ImmuneCell.22940915	ANPEP
H.Breast.Normal.ImmuneCell.22940915	CD14
H.Breast.Normal.ImmuneCell.22940915	CD209
H.Breast.Normal.ImmuneCell.22940915	PTPRC
H.Breast.Normal.ImmuneCell.22940915	CD83
H.Breast.Normal.ImmuneCell.22940915	CD86
H.Breast.Normal.ImmuneCell.22940915	HLA-DR family
H.Endometrium.Normal.EndometrialStemCell.23460308	ABCG2
H.Endometrium.Normal.EndometrialStemCell.23460308	ENG
H.Endometrium.Normal.EndometrialStemCell.23460308	VCAM1
H.Endometrium.Normal.EndometrialStemCell.23460308	KIT
H.Endometrium.Normal.EndometrialStemCell.23460308	PROM1
H.Endometrium.Normal.EndometrialStemCell.23460308	PDGFRB
H.Endometrium.Normal.EndometrialStemCell.23460308	MCAM
H.Endometrium.Normal.EndometrialStemCell.23460308	ALCAM
H.Endometrium.Normal.EndometrialStemCell.23460308	ITGB1
H.Endometrium.Normal.EndometrialStemCell.23460308	PECAM1
H.Endometrium.Normal.EndometrialStemCell.23460308	CD34
H.Endometrium.Normal.EndometrialStemCell.23460308	CD44
H.Endometrium.Normal.EndometrialStemCell.23460308	PTPRC
H.Endometrium.Normal.EndometrialStemCell.23460308	ITGA4
H.Endometrium.Normal.EndometrialStemCell.23460308	ICAM1
H.Endometrium.Normal.EndometrialStemCell.23460308	NT5E
H.Endometrium.Normal.EndometrialStemCell.23460308	THY1
H.Endometrium.Normal.EndometrialStemCell.23460308	NES
H.Endometrium.Normal.EndometrialStemCell.23460308	POU5F1
H.Endometrium.Normal.EndometrialStemCell.23460308	SOX2
H.Endometrium.Normal.EndometrialStemCell.23460308	NA
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ABCG2
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ENG
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	VCAM1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	KIT
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	PROM1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	PDGFRB
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	MCAM
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ALCAM
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ITGB1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	PECAM1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	CD34
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	CD44
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	PTPRC
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ITGA4
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	ICAM1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	NT5E
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	THY1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	POU5F1
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	SOX2
H.Oviduct.Normal.Oviduct.DerivedStemCell.23460308	NA
H.Brain.Glioma.CancerStemCell.27171431	BMI1
H.Brain.Glioma.CancerStemCell.27171431	PROM1
H.Brain.Glioma.CancerStemCell.27171431	SLC2A3
H.Brain.Glioma.CancerStemCell.27171431	MSI1
H.Brain.Glioma.CancerStemCell.27171431	NES
H.Brain.Glioma.CancerStemCell.27171431	SOX2
H.Cornea.Normal.EndothelialCell.28032398	ENG
H.Cornea.Normal.EndothelialCell.28032398	VCAM1
H.Cornea.Normal.EndothelialCell.28032398	NECTIN2
H.Cornea.Normal.EndothelialCell.28032398	MCAM
H.Cornea.Normal.EndothelialCell.28032398	ALCAM
H.Cornea.Normal.EndothelialCell.28032398	CDH2
H.Cornea.Normal.EndothelialCell.28032398	CD34
H.Cornea.Normal.EndothelialCell.28032398	CD44
H.Cornea.Normal.EndothelialCell.28032398	CD47
H.Cornea.Normal.EndothelialCell.28032398	ICAM1
H.Cornea.Normal.EndothelialCell.28032398	NT5E
H.Cornea.Normal.EndothelialCell.28032398	THY1
H.Placenta.Normal.MesenchymalStemCell.24662208	ENG
H.Placenta.Normal.MesenchymalStemCell.24662208	ITGB1
H.Placenta.Normal.MesenchymalStemCell.24662208	CD34
H.Placenta.Normal.MesenchymalStemCell.24662208	CD44
H.Placenta.Normal.MesenchymalStemCell.24662208	PTPRC
H.Placenta.Normal.MesenchymalStemCell.24662208	NT5E
H.Placenta.Normal.MesenchymalStemCell.24662208	HLA-DR family
H.OvarianCortex.Normal.PluripotentStemCell.29078734	"NANOG"
H.OvarianCortex.Normal.PluripotentStemCell.29078734	POU5F1
H.OvarianCortex.Normal.PluripotentStemCell.29078734	SOX2
H.OvarianCortex.Normal.PluripotentStemCell.29078734	FUT4
H.OvarianCortex.Normal.PluripotentStemCell.29078734	NA
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.28545230	ENG
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.28545230	THY1
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.28545230	"NANOG"
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.28545230	POU5F1
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.28545230	SOX2
H.LymphNode.FollicularLymphoma.TCell.24510338	CD3D
H.LymphNode.FollicularLymphoma.TCell.24510338	CD3E
H.LymphNode.FollicularLymphoma.TCell.24510338	CD3G
H.LymphNode.FollicularLymphoma.TCell.24510338	CD4
H.LymphNode.FollicularLymphoma.TCell.24510338	CD8A
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	ANPEP
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	PROM1
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	FUT4
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	ALCAM
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	EPCAM
H.Undefined.ThyroidCancer.CancerStem.LikeCell.24531915	CD44
H.Retina.Normal.PhotoreceptorCell.28691584	CRX
H.Retina.Normal.PhotoreceptorCell.28691584	NES
H.Retina.Normal.PhotoreceptorCell.28691584	PRPH
H.Retina.Normal.PhotoreceptorCell.28691584	PRRT2
H.Retina.Normal.PhotoreceptorCell.28691584	RCVRN
H.Retina.Normal.PhotoreceptorCell.28691584	RHO
H.Retina.Normal.PhotoreceptorCell.28691584	RPE65
H.Undefined.InfantileHemangiomas.Pericyte.24401806	Calponin family
H.Undefined.InfantileHemangiomas.Pericyte.24401806	THY1
H.Undefined.InfantileHemangiomas.Pericyte.24401806	DLK1
H.Undefined.InfantileHemangiomas.Pericyte.24401806	CSPG4
H.Undefined.InfantileHemangiomas.Pericyte.24401806	PDGFA
H.Undefined.InfantileHemangiomas.Pericyte.24401806	SMN1
H.Undefined.InfantileHemangiomas.CancerStemCell.24401806	MYC
H.Undefined.InfantileHemangiomas.CancerStemCell.24401806	EZH2
H.Undefined.InfantileHemangiomas.CancerStemCell.24401806	"NANOG"
H.Undefined.InfantileHemangiomas.CancerStemCell.24401806	POU5F1
H.Undefined.InfantileHemangiomas.CancerStemCell.24401806	SOX2
H.Tonsil.Normal.MesenchymalStromalCell.23572135	ENG
H.Tonsil.Normal.MesenchymalStromalCell.23572135	CD14
H.Tonsil.Normal.MesenchymalStromalCell.23572135	CD19
H.Tonsil.Normal.MesenchymalStromalCell.23572135	PECAM1
H.Tonsil.Normal.MesenchymalStromalCell.23572135	CD34
H.Tonsil.Normal.MesenchymalStromalCell.23572135	CD44
H.Tonsil.Normal.MesenchymalStromalCell.23572135	PTPRC
H.Tonsil.Normal.MesenchymalStromalCell.23572135	NT5E
H.Tonsil.Normal.MesenchymalStromalCell.23572135	THY1
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	ENG
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	CD14
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	CD19
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	PECAM1
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	CD34
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	CD44
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	PTPRC
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	NT5E
H.BoneMarrow.Normal.MesenchymalStromalCell.23572135	THY1
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	ENG
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	ITGB1
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	PECAM1
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	CD34
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	CD44
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	ITGA4
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	NT5E
H.AbdominalAdiposeTissue.Normal.Adipose.DerivedStemCell.25901195	THY1
H.AntecubitalVein.Normal.EndothelialCell.25679506	ENG
H.AntecubitalVein.Normal.EndothelialCell.25679506	ITGAM
H.AntecubitalVein.Normal.EndothelialCell.25679506	MCAM
H.AntecubitalVein.Normal.EndothelialCell.25679506	CD34
H.AntecubitalVein.Normal.EndothelialCell.25679506	PTPRC
H.AdiposeTissue.Normal.Adipose.DerivedStemCell.23271558	ENG
H.AdiposeTissue.Normal.Adipose.DerivedStemCell.23271558	PECAM1
H.AdiposeTissue.Normal.Adipose.DerivedStemCell.23271558	CD34
H.AdiposeTissue.Normal.Adipose.DerivedStemCell.23271558	PTPRC
H.AdiposeTissue.Normal.Adipose.DerivedStemCell.23271558	THY1
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	MME
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	ENG
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	ANPEP
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	ALCAM
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	ITGB1
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	CD44
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	TFRC
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	NT5E
H.AdiposeTissue.Normal.Adipose.DerivedStromalCell.26020286	THY1
H.DentalPulp.Normal.DentalPulpStemCell.26198909	ALDH1A1
H.DentalPulp.Normal.DentalPulpStemCell.26198909	CD44
H.DentalPulp.Normal.DentalPulpStemCell.26198909	PTPRC
H.DentalPulp.Normal.DentalPulpStemCell.26198909	NT5E
H.DentalPulp.Normal.DentalPulpStemCell.26198909	THY1
H.DentalPulp.Normal.DentalPulpStemCell.26198909	NA
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	KRT19
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	EGF
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	GSTP1
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	H19
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	HGF
H.Liver.HepatocellularCarcinoma.LiverStemCell.20080086	NA
H.Pancreas.Normal.EndocrineCell.21947380	DISP2
H.Pancreas.Normal.EndocrineCell.21947380	LRP11
H.Pancreas.Normal.EndocrineCell.21947380	SEZ6L2
H.Pancreas.Normal.EndocrineCell.21947380	SLC30A8
H.Pancreas.Normal.EndocrineCell.21947380	Solute carrier family 30
H.LymphoidTissue.Normal.TCell.11842977	CD3D
H.LymphoidTissue.Normal.TCell.11842977	CD3E
H.LymphoidTissue.Normal.TCell.11842977	CD3G
H.LymphoidTissue.Normal.TCell.11842977	CD4
H.LymphoidTissue.Normal.TCell.11842977	CD8A
H.LymphoidTissue.Normal.BCell.11842977	NA
H.LymphoidTissue.Normal.BCell.11842977	MS4A1
H.LymphoidTissue.Normal.BCell.11842977	CD40
H.LymphoidTissue.Normal.BCell.11842977	CD74
H.LymphoidTissue.Normal.BCell.11842977	CD80
H.LymphoidTissue.Normal.BCell.11842977	CD86
H.LymphoidTissue.BCellTypeMaltLymphoma.TCell.11842977	CD3D
H.LymphoidTissue.BCellTypeMaltLymphoma.TCell.11842977	CD3E
H.LymphoidTissue.BCellTypeMaltLymphoma.TCell.11842977	CD3G
H.LymphoidTissue.BCellTypeMaltLymphoma.TCell.11842977	CD4
H.LymphoidTissue.BCellTypeMaltLymphoma.TCell.11842977	CD8A
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	NA
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	MS4A1
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	CD40
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	CD74
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	CD80
H.LymphoidTissue.BCellTypeMaltLymphoma.BCell.11842977	CD86
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.20890444	ANPEP
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.20890444	ITGB1
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.20890444	PECAM1
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.20890444	CD34
H.SubcutaneousAdiposeTissue.Normal.Adipose.DerivedStemCell.20890444	CD44
H.Embryo.Normal.PluripotentStemCell.16761728	ALPL
H.Embryo.Normal.PluripotentStemCell.16761728	POU5F1
H.Embryo.Normal.PluripotentStemCell.16761728	FUT4
H.Embryo.Normal.PluripotentStemCell.16761728	NA
H.Embryo.Normal.PluripotentStemCell.16761728	NA
H.Embryo.Normal.PluripotentStemCell.16761728	PODXL
H.Adventitia.Normal.MultipotentStemCell.21637782	CD34
H.Adventitia.Normal.MultipotentStemCell.21637782	CD44
H.Adventitia.Normal.MultipotentStemCell.21637782	PTPRC
H.Adventitia.Normal.MultipotentStemCell.21637782	NT5E
H.Adventitia.Normal.MultipotentStemCell.21637782	THY1
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	ENG
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	ITGB1
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	PECAM1
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	CD34
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	CD44
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	PTPRC
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	NT5E
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	HLA-DR family
H.UmbilicalCord.Normal.MesenchymalStemCell.21925144	NA
H.VocalFold.Normal.Fibroblast.20131365	ENG
H.VocalFold.Normal.Fibroblast.20131365	CD14
H.VocalFold.Normal.Fibroblast.20131365	ITGB1
H.VocalFold.Normal.Fibroblast.20131365	PECAM1
H.VocalFold.Normal.Fibroblast.20131365	CD34
H.VocalFold.Normal.Fibroblast.20131365	CD44
H.VocalFold.Normal.Fibroblast.20131365	PTPRC
H.VocalFold.Normal.Fibroblast.20131365	NT5E
H.VocalFold.Normal.Fibroblast.20131365	THY1
H.Undefined.Normal.CancerStemCell.20178109	PROM1
H.Undefined.Normal.CancerStemCell.20178109	FUT4
H.Undefined.Normal.CancerStemCell.20178109	ALCAM
H.Undefined.Normal.CancerStemCell.20178109	CD24
H.Undefined.Normal.CancerStemCell.20178109	CD44
H.PeripheralBlood.Normal.Cd4.Cd28.TCell.12000723	BCL2
